datetime,light,twilight,interp,excluded
2013-06-16T00:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T00:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:05:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:10:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:15:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:20:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:25:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:30:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:35:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:40:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:45:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:50:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T01:55:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T02:00:11.000Z,0.12751332029896,0,FALSE,FALSE
2013-06-16T02:05:11.000Z,0.820220263123421,0,FALSE,FALSE
2013-06-16T02:10:11.000Z,1.22583213867883,0,FALSE,FALSE
2013-06-16T02:15:11.000Z,1.91883255179153,0,FALSE,FALSE
2013-06-16T02:20:11.000Z,2.07304613459098,0,FALSE,FALSE
2013-06-16T02:25:11.000Z,2.20651462424331,0,FALSE,FALSE
2013-06-16T02:30:11.000Z,2.52500838498377,0,FALSE,FALSE
2013-06-16T02:35:11.000Z,2.52500838498377,0,FALSE,FALSE
2013-06-16T02:40:11.000Z,2.76619331515092,0,FALSE,FALSE
2013-06-16T02:45:11.000Z,3.71064094589545,0,FALSE,FALSE
2013-06-16T02:50:11.000Z,4.11610605400361,0,FALSE,FALSE
2013-06-16T02:55:11.000Z,4.79994718404939,0,FALSE,FALSE
2013-06-16T03:00:11.000Z,4.98693668731838,0,FALSE,FALSE
2013-06-16T03:05:11.000Z,5.43042837590568,0,FALSE,FALSE
2013-06-16T03:10:11.000Z,5.9231803530213,0,FALSE,FALSE
2013-06-16T03:15:11.000Z,6.25180561244153,0,FALSE,FALSE
2013-06-16T03:20:11.000Z,6.17921094613465,0,FALSE,FALSE
2013-06-16T03:25:11.000Z,6.36739785261011,0,FALSE,FALSE
2013-06-16T03:30:11.000Z,6.53893979314243,0,FALSE,FALSE
2013-06-16T03:35:11.000Z,7.28251785103452,0,FALSE,FALSE
2013-06-16T03:40:11.000Z,7.86995775061983,0,FALSE,FALSE
2013-06-16T03:45:11.000Z,7.65383925264544,0,FALSE,FALSE
2013-06-16T03:50:11.000Z,7.97527482619193,0,FALSE,FALSE
2013-06-16T03:55:11.000Z,8.27527805110314,0,FALSE,FALSE
2013-06-16T04:00:11.000Z,7.81282448437622,0,FALSE,FALSE
2013-06-16T04:05:11.000Z,7.75222858263352,0,FALSE,FALSE
2013-06-16T04:10:11.000Z,8.562887902945,0,FALSE,FALSE
2013-06-16T04:15:11.000Z,8.50574207695051,0,FALSE,FALSE
2013-06-16T04:20:11.000Z,9.0397296153016,0,FALSE,FALSE
2013-06-16T04:25:11.000Z,8.93054577808745,0,FALSE,FALSE
2013-06-16T04:30:11.000Z,9.00464312007525,0,FALSE,FALSE
2013-06-16T04:35:11.000Z,8.71700752030118,0,FALSE,FALSE
2013-06-16T04:40:11.000Z,8.562887902945,0,FALSE,FALSE
2013-06-16T04:45:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T04:50:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T04:55:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T05:00:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T05:05:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T05:10:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T05:15:11.000Z,9.45657744337944,0,FALSE,FALSE
2013-06-16T05:20:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T05:25:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T05:30:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T05:35:11.000Z,9.07362666401035,0,FALSE,FALSE
2013-06-16T05:40:11.000Z,9.25592655172204,0,FALSE,FALSE
2013-06-16T05:45:11.000Z,11.1529542657749,0,FALSE,FALSE
2013-06-16T05:50:11.000Z,8.07054946270429,0,FALSE,FALSE
2013-06-16T05:55:11.000Z,8.11498577127588,0,FALSE,FALSE
2013-06-16T06:00:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T06:05:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T06:10:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-16T06:15:11.000Z,10.1496802593876,0,FALSE,FALSE
2013-06-16T06:20:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T06:25:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T06:30:11.000Z,9.62361788363436,0,FALSE,FALSE
2013-06-16T06:35:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T06:40:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T06:45:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T06:50:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T06:55:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T07:00:11.000Z,11.1529542657749,0,FALSE,FALSE
2013-06-16T07:05:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-16T07:10:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T07:15:11.000Z,11.0098559182575,0,FALSE,FALSE
2013-06-16T07:20:11.000Z,11.1529542657749,0,FALSE,FALSE
2013-06-16T07:25:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T07:30:11.000Z,10.1496802593876,0,FALSE,FALSE
2013-06-16T07:35:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-16T07:40:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T07:45:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T07:50:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-16T07:55:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-16T08:00:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T08:05:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T08:10:11.000Z,9.62361788363436,0,FALSE,FALSE
2013-06-16T08:15:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T08:20:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T08:25:11.000Z,9.45657744337944,0,FALSE,FALSE
2013-06-16T08:30:11.000Z,10.0543745122182,0,FALSE,FALSE
2013-06-16T08:35:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T08:40:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T08:45:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T08:50:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-16T08:55:11.000Z,11.0839625532031,0,FALSE,FALSE
2013-06-16T09:00:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-16T09:05:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T09:10:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T09:15:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T09:20:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T09:25:11.000Z,10.390832817635,0,FALSE,FALSE
2013-06-16T09:30:11.000Z,11.0839625532031,0,FALSE,FALSE
2013-06-16T09:35:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T09:40:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T09:45:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-16T09:50:11.000Z,7.75222858263352,0,FALSE,FALSE
2013-06-16T09:55:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T10:00:11.000Z,10.4598233672356,0,FALSE,FALSE
2013-06-16T10:05:11.000Z,8.38060960271952,0,FALSE,FALSE
2013-06-16T10:10:11.000Z,5.89856221610765,0,FALSE,FALSE
2013-06-16T10:15:11.000Z,7.75222858263352,0,FALSE,FALSE
2013-06-16T10:20:11.000Z,7.65383925264544,0,FALSE,FALSE
2013-06-16T10:25:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T10:30:11.000Z,11.0098559182575,0,FALSE,FALSE
2013-06-16T10:35:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T10:40:11.000Z,10.390832817635,0,FALSE,FALSE
2013-06-16T10:45:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T10:50:11.000Z,10.4598233672356,0,FALSE,FALSE
2013-06-16T10:55:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-16T11:00:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T11:05:11.000Z,10.390832817635,0,FALSE,FALSE
2013-06-16T11:10:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T11:15:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T11:20:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T11:25:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T11:30:11.000Z,10.7474972915438,0,FALSE,FALSE
2013-06-16T11:35:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-16T11:40:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T11:45:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T11:50:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T11:55:11.000Z,10.4598233672356,0,FALSE,FALSE
2013-06-16T12:00:11.000Z,10.0543745122182,0,FALSE,FALSE
2013-06-16T12:05:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T12:10:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T12:15:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T12:20:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-16T12:25:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T12:30:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T12:35:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T12:40:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T12:45:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T12:50:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T12:55:11.000Z,1.73659905805078,0,FALSE,FALSE
2013-06-16T13:00:11.000Z,1.51336744368337,0,FALSE,FALSE
2013-06-16T13:05:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T13:10:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T13:15:11.000Z,11.2174612567639,0,FALSE,FALSE
2013-06-16T13:20:11.000Z,10.3167275245741,0,FALSE,FALSE
2013-06-16T13:25:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T13:30:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T13:35:11.000Z,10.6421394823861,0,FALSE,FALSE
2013-06-16T13:40:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T13:45:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T13:50:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T13:55:11.000Z,10.5243598567183,0,FALSE,FALSE
2013-06-16T14:00:11.000Z,9.76670872125733,0,FALSE,FALSE
2013-06-16T14:05:11.000Z,10.4598233672356,0,FALSE,FALSE
2013-06-16T14:10:11.000Z,9.25592655172204,0,FALSE,FALSE
2013-06-16T14:15:11.000Z,10.2366879424998,0,FALSE,FALSE
2013-06-16T14:20:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T14:25:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T14:30:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T14:35:11.000Z,9.83124320429457,0,FALSE,FALSE
2013-06-16T14:40:11.000Z,10.4598233672356,0,FALSE,FALSE
2013-06-16T14:45:11.000Z,10.9298147885739,0,FALSE,FALSE
2013-06-16T14:50:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T14:55:11.000Z,9.45657744337944,0,FALSE,FALSE
2013-06-16T15:00:11.000Z,8.93054577808745,0,FALSE,FALSE
2013-06-16T15:05:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T15:10:11.000Z,9.45657744337944,0,FALSE,FALSE
2013-06-16T15:15:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T15:20:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T15:25:11.000Z,9.69772052614558,0,FALSE,FALSE
2013-06-16T15:30:11.000Z,9.25592655172204,0,FALSE,FALSE
2013-06-16T15:35:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T15:40:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T15:45:11.000Z,9.10641227436206,0,FALSE,FALSE
2013-06-16T15:50:11.000Z,9.0397296153016,0,FALSE,FALSE
2013-06-16T15:55:11.000Z,9.62361788363436,0,FALSE,FALSE
2013-06-16T16:00:11.000Z,9.36127617533578,0,FALSE,FALSE
2013-06-16T16:05:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T16:10:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T16:15:11.000Z,9.62361788363436,0,FALSE,FALSE
2013-06-16T16:20:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T16:25:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T16:30:11.000Z,10.8428052569336,0,FALSE,FALSE
2013-06-16T16:35:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T16:40:11.000Z,9.54358146550092,0,FALSE,FALSE
2013-06-16T16:45:11.000Z,8.27527805110314,0,FALSE,FALSE
2013-06-16T16:50:11.000Z,7.92400210892232,0,FALSE,FALSE
2013-06-16T16:55:11.000Z,5.73659487786941,0,FALSE,FALSE
2013-06-16T17:00:11.000Z,10.7474972915438,0,FALSE,FALSE
2013-06-16T17:05:11.000Z,8.76351906418559,0,FALSE,FALSE
2013-06-16T17:10:11.000Z,7.92400210892232,0,FALSE,FALSE
2013-06-16T17:15:11.000Z,9.45657744337944,0,FALSE,FALSE
2013-06-16T17:20:11.000Z,9.94901941419857,0,FALSE,FALSE
2013-06-16T17:25:11.000Z,8.80796309161722,0,FALSE,FALSE
2013-06-16T17:30:11.000Z,8.02404637260408,0,FALSE,FALSE
2013-06-16T17:35:11.000Z,8.85051561543917,0,FALSE,FALSE
2013-06-16T17:40:11.000Z,8.76351906418559,0,FALSE,FALSE
2013-06-16T17:45:11.000Z,9.13815702346868,0,FALSE,FALSE
2013-06-16T17:50:11.000Z,8.93054577808745,0,FALSE,FALSE
2013-06-16T17:55:11.000Z,8.76351906418559,0,FALSE,FALSE
